Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2840,LEGO Harry Potter: Years 5-7,DS,,Action,Warner Bros. Interactive Entertainment,3.950177876,3.796027196,2.954324038,2.340739963,12.95450044
4793,LEGO Harry Potter: Years 5-7,3DS,,Action,Warner Bros. Interactive Entertainment,3.285201572,3.339268793,3.336524816,1.781124175,11.91607846
6321,LEGO Harry Potter: Years 5-7,PSP,,Action,Warner Bros. Interactive Entertainment,2.697414907,2.792725087,3.737295173,2.186589283,11.70354584
6930,LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,2.592054391,2.697414907,2.56979595,2.004267726,9.980232874
7215,LEGO Harry Potter: Years 5-7,PC,,Action,Warner Bros. Interactive Entertainment,2.004267726,3.033887144,1.11519589,1.493442103,7.696082271
1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,Activision,4.905689321,4.05839146,1.091386261,2.959779171,12.96275846
1658,LEGO Indiana Jones 2: The Adventure Continues,DS,2009,Action,Activision,4.584484556,4.15602993,1.085666475,2.879736464,12.66662001
2005,LEGO Indiana Jones 2: The Adventure Continues,X360,2009,Action,Activision,4.521964199,3.891337375,0.935735352,2.592054391,11.95674549
2283,LEGO Indiana Jones 2: The Adventure Continues,PS3,2009,Action,Activision,4.244977416,3.796027196,1.809917936,2.959779171,12.80363524
3404,LEGO Indiana Jones 2: The Adventure Continues,PSP,2009,Action,Activision,3.439352252,3.572883644,2.06483745,3.033887144,12.0038479
13191,LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,1.087976995,1.493442103,2.823600238,0.394829814,5.808271581
325,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,5.875468737,5.029558802,0.549677855,3.978348752,15.49685495
653,LEGO Indiana Jones: The Original Adventures,Wii,,Action,LucasArts,5.431782416,4.53796454,1.10772909,3.485872267,14.5716522
725,LEGO Indiana Jones: The Original Adventures,DS,2008,Action,Activision,5.350656872,4.505703678,1.109712075,3.439352252,14.3668301
1414,LEGO Indiana Jones: The Original Adventures,PS2,2008,Action,LucasArts,4.489174376,0.394829814,1.5823741,4.725563154,11.52239162
1709,LEGO Indiana Jones: The Original Adventures,PSP,2008,Action,LucasArts,4.083709268,4.286650112,1.446125579,3.762125644,13.38020964
1954,LEGO Indiana Jones: The Original Adventures,PS3,2008,Action,Activision,4.179019448,4.179019448,1.243278396,3.285201572,12.8317602
13597,LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
8190,LEGO Island 2: The Brickster's Revenge,PS,2001,Adventure,LEGO Media,2.697414907,2.340739963,2.049054034,0.394829814,7.436530279
9280,LEGO Island Xtreme Stunts,GBA,2002,Racing,LEGO Media,2.697414907,1.781124175,3.925330974,0.415624229,8.594150075
2173,LEGO Jurassic World,X360,2015,Action,Warner Bros. Interactive Entertainment,4.244977416,4.083709268,3.166452599,2.474271356,14.08895713
2231,LEGO Jurassic World,PS3,2015,Action,Warner Bros. Interactive Entertainment,3.921190339,4.179019448,1.995487256,3.102880015,13.22244495
2331,LEGO Jurassic World,PS4,2015,Action,Warner Bros. Interactive Entertainment,3.860565717,4.132499432,0.394829814,3.033887144,11.42178211
3233,LEGO Jurassic World,XOne,2015,Action,Warner Bros. Interactive Entertainment,3.950177876,3.485872267,3.014516658,2.186589283,12.65497743
3351,LEGO Jurassic World,3DS,2015,Action,Warner Bros. Interactive Entertainment,3.828817018,3.485872267,1.493442103,2.004267726,10.81239911
3780,LEGO Jurassic World,WiiU,2015,Action,Warner Bros. Interactive Entertainment,3.727034324,3.339268793,1.087976995,1.781124175,9.935404287
4719,LEGO Jurassic World,PSV,2015,Action,Warner Bros. Interactive Entertainment,2.592054391,3.53032403,0.962346395,2.592054391,9.838381222
13912,LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,2.813300101,1.781124175,2.18875394,0.394829814,7.019423528
10024,LEGO Knights' Kingdom,GBA,2004,Action,THQ,2.474271356,1.493442103,2.600809296,0.405815937,7.01943665
5821,LEGO Legends of Chima: Laval's Journey,3DS,2013,Adventure,Warner Bros. Interactive Entertainment,3.285201572,2.697414907,2.918943754,1.493442103,10.34489398
8639,LEGO Legends of Chima: Laval's Journey,PSV,2013,Adventure,Warner Bros. Interactive Entertainment,1.087976995,2.592054391,1.107780567,1.781124175,6.923421981
14355,LEGO Legends of Chima: Laval's Journey,DS,2013,Adventure,Unknown,2.176521756,1.493442103,2.702013783,0.443350117,6.856284513
692,LEGO Marvel Super Heroes,X360,2013,Action,Warner Bros. Interactive Entertainment,5.21511138,4.837481071,0.682553649,3.439352252,13.89687101
848,LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,4.738635236,4.837481071,0.394829814,4.005747727,13.97669385
1195,LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,4.472367258,4.712317928,0.394829814,3.439352252,13.01886725
2009,LEGO Marvel Super Heroes,XOne,2013,Action,Warner Bros. Interactive Entertainment,4.505703678,3.921190339,1.019602942,2.592054391,12.0933091
2346,LEGO Marvel Super Heroes,3DS,2013,Action,Warner Bros. Interactive Entertainment,4.132499432,3.978348752,1.781124175,2.340739963,12.23271232
2776,LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,3.828817018,3.950177876,1.087976995,2.186589283,11.05356117
3082,LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,3.102880015,3.950177876,2.561368479,3.167418536,12.84436683
4058,LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,3.727034324,3.228043158,3.15157179,1.781124175,11.77574014
8097,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,1.781124175,2.879736464,2.0523847,1.087976995,7.483187149
3151,LEGO Marvel's Avengers,PS4,2016,Action,Warner Bros. Interactive Entertainment,3.613705639,3.762125644,0.447404768,2.697414907,10.4971765
5385,LEGO Marvel's Avengers,X360,2016,Action,Warner Bros. Interactive Entertainment,3.228043158,3.102880015,3.07070651,1.493442103,10.84906106
5597,LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,3.285201572,2.792725087,2.703526542,1.493442103,10.27099532
5698,LEGO Marvel's Avengers,PS3,2016,Action,Warner Bros. Interactive Entertainment,2.697414907,3.228043158,1.914078569,2.004267726,9.738563972
6957,LEGO Marvel's Avengers,WiiU,2016,Action,Warner Bros. Interactive Entertainment,2.879736464,2.592054391,1.832705185,1.087976995,8.3748696
6974,LEGO Marvel's Avengers,PSV,2016,Action,Warner Bros. Interactive Entertainment,2.340739963,2.792725087,1.12833505,2.004267726,7.999161526
8065,LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,2.340739963,2.474271356,0.394829814,0.394829814,5.604670947
6781,LEGO Ninjago: Shadow of Ronin,PSV,2015,Action,Warner Bros. Interactive Entertainment,1.493442103,3.167418536,1.483848956,2.004267726,8.245796598
7488,LEGO Ninjago: Shadow of Ronin,3DS,2015,Action,Warner Bros. Interactive Entertainment,2.004267726,2.697414907,1.781124175,0.394829814,6.877636623
1116,LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,4.725563154,4.671495933,0.422555701,3.167418536,13.02487979
1937,LEGO Pirates of the Caribbean: The Video Game,X360,2011,Action,Disney Interactive Studios,4.383813861,4.132499432,1.027623026,2.697414907,12.27162971
2092,LEGO Pirates of the Caribbean: The Video Game,PS3,2011,Action,Disney Interactive Studios,3.978348752,4.223471211,1.511616504,3.228043158,12.76226328
2157,LEGO Pirates of the Caribbean: The Video Game,DS,2011,Action,Disney Interactive Studios,4.005747727,4.286650112,0.820368932,2.697414907,12.03571821
3252,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,3.762125644,3.727034324,2.973539137,2.186589283,12.83018796
5355,LEGO Pirates of the Caribbean: The Video Game,PSP,2011,Action,Disney Interactive Studios,2.792725087,3.102880015,2.427266109,2.474271356,10.56612713
14887,LEGO Pirates of the Caribbean: The Video Game,PC,2011,Action,Disney Interactive Studios,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
2885,LEGO Racers,N64,1999,Racing,LEGO Media,4.326655447,3.285201572,3.493782529,0.394829814,11.96334663
5221,LEGO Racers,PS,1999,Racing,LEGO Media,3.390562088,3.033887144,3.115623159,1.087976995,10.65499105
9553,LEGO Racers 2,PS2,2001,Racing,Electronic Arts,2.186589283,2.004267726,2.353443551,1.087976995,7.59947855
2879,LEGO Rock Band,Wii,2009,Misc,Warner Bros. Interactive Entertainment,4.132499432,3.485872267,2.875405001,2.340739963,12.82415153
3556,LEGO Rock Band,X360,2009,Misc,Warner Bros. Interactive Entertainment,4.083709268,2.879736464,3.735657629,2.004267726,12.42304801
4278,LEGO Rock Band,DS,2009,Misc,Warner Bros. Interactive Entertainment,3.891337375,2.592054391,3.632797841,1.781124175,11.69029733
4577,LEGO Rock Band,PS3,2009,Misc,Warner Bros. Interactive Entertainment,3.572883644,2.959779171,3.919601175,2.186589283,12.60353328
10658,LEGO Rock Raiders,PS,1999,Strategy,LEGO Media,2.186589283,1.781124175,3.012586212,0.394829814,7.494364595
11358,LEGO Soccer Mania,PS2,2002,Sports,Electronic Arts,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
11608,LEGO Soccer Mania,GBA,2002,Sports,Electronic Arts,2.186589283,1.087976995,1.941165868,0.554253666,5.745234095
557,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts,5.615185639,4.553712897,0.394829814,3.339268793,13.90299714
1368,LEGO Star Wars II: The Original Trilogy,PSP,2006,Action,LucasArts,4.455272825,4.326655447,0.620170403,3.860565717,13.08443533
1882,LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,4.959178005,1.781124175,2.678419508,2.474271356,11.54199805
2146,LEGO Star Wars II: The Original Trilogy,GC,2006,Action,LucasArts,4.712317928,3.339268793,3.266818317,1.493442103,12.61847123
3157,LEGO Star Wars II: The Original Trilogy,X360,2006,Action,LucasArts,4.402162999,1.781124175,3.79235431,2.004267726,12.06353548
4445,LEGO Star Wars II: The Original Trilogy,XB,2006,Action,LucasArts,3.891337375,2.697414907,3.575710162,1.087976995,11.12152997
11201,LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,2.186589283,1.087976995,1.941165868,0.554253666,5.745234095
15748,LEGO Star Wars II: The Original Trilogy,PC,2006,Action,Activision,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
908,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,5.076961041,4.584484556,0.450281589,3.228043158,13.34214731
1245,LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,4.825646613,4.383813861,0.45433624,2.959779171,12.7024815
1669,LEGO Star Wars III: The Clone Wars,PS3,2011,Action,LucasArts,4.346073533,4.286650112,0.565239789,3.390562088,12.38974596
1750,LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,4.584484556,4.05839146,1.092586661,2.792725087,12.42355389
1805,LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,4.505703678,4.15602993,1.035370937,2.592054391,12.27690611
4901,LEGO Star Wars III: The Clone Wars,PSP,2011,Action,LucasArts,3.033887144,3.228043158,1.684589335,2.592054391,10.44854459
6598,LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,2.697414907,2.959779171,0.997493497,1.493442103,8.285356145
151,LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,6.297463147,5.488580015,2.27629225,4.365121728,18.406525
213,LEGO Star Wars: The Complete Saga,DS,2007,Action,LucasArts,6.061256502,5.431782416,1.628014149,4.223471211,17.09130172
576,LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts,5.425267735,4.860737933,1.196795904,3.572883644,14.85769892
659,LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts,5.019802627,4.969540793,1.135297494,4.05839146,15.00113308
3748,Lego Star Wars: The Force Awakens,PS4,2016,Action,Warner Bros. Interactive Entertainment,3.033887144,3.860565717,3.229647253,2.474271356,12.67254383
6912,Lego Star Wars: The Force Awakens,XOne,2016,Action,Warner Bros. Interactive Entertainment,2.879736464,2.697414907,1.822390455,1.087976995,8.405743357
9682,Lego Star Wars: The Force Awakens,PS3,2016,Action,Warner Bros. Interactive Entertainment,1.493442103,2.340739963,2.409412066,1.087976995,7.391587179
10365,Lego Star Wars: The Force Awakens,X360,2016,Action,Warner Bros. Interactive Entertainment,1.781124175,2.186589283,1.354406136,0.394829814,5.806672441
10914,Lego Star Wars: The Force Awakens,PSV,2016,Action,Warner Bros. Interactive Entertainment,1.087976995,2.004267726,1.416382344,1.087976995,5.921833188
11169,Lego Star Wars: The Force Awakens,WiiU,2016,Action,Warner Bros. Interactive Entertainment,1.781124175,1.781124175,2.739826658,0.394829814,6.816183559
12236,Lego Star Wars: The Force Awakens,3DS,2016,Action,Warner Bros. Interactive Entertainment,1.087976995,1.781124175,1.996519814,0.394829814,5.152922165
365,LEGO Star Wars: The Video Game,PS2,2005,Action,Eidos Interactive,5.683096845,5.131028262,0.394829814,4.108401881,15.3173568
1371,LEGO Star Wars: The Video Game,GC,2005,Action,Eidos Interactive,5.086177696,3.727034324,2.216496893,1.781124175,12.54525761
1760,LEGO Star Wars: The Video Game,XB,2005,Action,Eidos Interactive,4.813670422,3.727034324,2.550716108,2.004267726,12.98787701
1798,LEGO Star Wars: The Video Game,GBA,2005,Action,Eidos Interactive,4.801549061,3.796027196,2.827961442,1.087976995,12.64366133
15790,LEGO Star Wars: The Video Game,PC,2005,Action,Eidos Interactive,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
3353,LEGO The Hobbit,PS4,2014,Action,Warner Bros. Interactive Entertainment,2.879736464,4.005747727,2.784054492,2.697414907,12.62068186
3689,LEGO The Hobbit,PS3,2014,Action,Warner Bros. Interactive Entertainment,2.879736464,3.860565717,0.51319728,2.697414907,10.0701017
3972,LEGO The Hobbit,X360,2014,Action,Warner Bros. Interactive Entertainment,3.390562088,3.652926352,3.065446716,1.781124175,12.026263
6364,LEGO The Hobbit,XOne,2014,Action,Warner Bros. Interactive Entertainment,2.959779171,2.879736464,1.578446955,1.087976995,8.426642125
6892,LEGO The Hobbit,3DS,2014,Action,Warner Bros. Interactive Entertainment,2.592054391,2.959779171,1.870871048,1.087976995,8.373739321
7027,LEGO The Hobbit,WiiU,2014,Action,Warner Bros. Interactive Entertainment,2.697414907,2.792725087,1.442503001,1.087976995,8.021381797
7454,LEGO The Hobbit,PSV,2014,Action,Warner Bros. Interactive Entertainment,1.493442103,2.959779171,2.282919509,2.004267726,8.820142617
13105,LEGO The Hobbit,PC,2014,Action,Warner Bros. Interactive Entertainment,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
1582,LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,4.53796454,4.326655447,0.450281589,2.792725087,12.09030938
1855,LEGO The Lord of the Rings,PS3,2012,Action,Warner Bros. Interactive Entertainment,3.978348752,4.365121728,1.563678891,3.439352252,13.1817434
2143,LEGO The Lord of the Rings,Wii,2012,Action,Warner Bros. Interactive Entertainment,4.346073533,4.005747727,1.093879718,2.474271356,11.86284591
4884,LEGO The Lord of the Rings,3DS,2012,Action,Warner Bros. Interactive Entertainment,3.339268793,3.228043158,2.488639807,1.493442103,10.48892107
5563,LEGO The Lord of the Rings,PSV,2012,Action,Warner Bros. Interactive Entertainment,2.697414907,3.102880015,2.624332233,2.340739963,10.64095285
7201,LEGO The Lord of the Rings,PC,2012,Action,Warner Bros. Interactive Entertainment,2.340739963,2.959779171,0.965285051,1.493442103,7.787022644
8633,LEGO The Lord of the Rings,DS,2012,Action,Warner Bros. Interactive Entertainment,4.059290476,3.033887144,3.783805028,1.087976995,11.98435706
16198,Legoland,PC,1999,Action,LEGO Media,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
8477,Leisure Suit Larry: Box Office Bust,X360,2009,Adventure,Codemasters,3.033887144,0.394829814,2.737069836,0.394829814,6.605224443
10469,Leisure Suit Larry: Box Office Bust,PS3,2009,Adventure,Codemasters,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
5404,Leisure Suit Larry: Magna Cum Laude,PS2,2004,Adventure,Vivendi Games,3.228043158,2.959779171,3.778626877,1.781124175,11.77394955
8438,Leisure Suit Larry: Magna Cum Laude,XB,2004,Adventure,Vivendi Games,2.879736464,1.781124175,1.108397046,0.394829814,6.087873214
2405,Lemmings,PSP,2006,Puzzle,Sony Computer Entertainment,2.879736464,4.346073533,2.097279428,3.53032403,13.14462284
3182,Lemony Snicket's A Series of Unfortunate Events,PS2,2004,Platform,Activision,3.828817018,3.572883644,2.947143447,2.474271356,12.83162227
4613,Lemony Snicket's A Series of Unfortunate Events,GBA,2004,Platform,Activision,3.796027196,2.792725087,4.099863204,0.394829814,11.51261956
6580,Lemony Snicket's A Series of Unfortunate Events,GC,2004,Platform,Activision,3.390562088,2.004267726,2.951953406,0.394829814,9.001056011
9730,Lemony Snicket's A Series of Unfortunate Events,XB,2004,Platform,Activision,2.592054391,1.493442103,2.480356287,0.405815937,6.969890491
12847,Lernerfolg Vorschule: Capt'n Sharky,DS,2009,Misc,Tivola,2.815329224,2.004267726,3.650810534,0.394829814,8.862559084
9256,Let's Cheer,X360,2011,Misc,Take-Two Interactive,2.879736464,1.493442103,2.583396118,0.394829814,7.260948784
14554,Let's Dance with Mel B,PS3,2011,Sports,Black Bean Games,1.763103237,1.087976995,3.594306252,0.394829814,7.246225377
14871,Let's Dance with Mel B,Wii,2011,Sports,Black Bean Games,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
15613,Let's Dance with Mel B,X360,2011,Sports,Black Bean Games,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
3727,Let's Draw!,DS,2008,Misc,Ubisoft,3.572883644,3.53032403,2.812521664,2.186589283,12.1681751
7004,Let's Make a Soccer Team!,PS2,2006,Sports,Sega,0.668169546,1.436738751,3.53032403,0.602773968,5.659361006
11861,Let's Paint,Wii,2010,Simulation,Zoo Games,2.340739963,1.434256499,3.192606542,0.471076004,7.475229935
15808,Let's Pilates!,DS,2007,Misc,Konami Digital Entertainment,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
9297,Let's Play Ballerina,DS,2010,Sports,Deep Silver,2.959779171,1.200058374,3.299417375,0.394829814,7.825564379
14829,Let's Play Ballerina,Wii,2010,Sports,Deep Silver,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
15197,Let's Play Flight Attendant,DS,2010,Simulation,Deep Silver,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
10110,Let's Play Garden,DS,2010,Simulation,Deep Silver,2.792725087,1.40555312,2.654453539,0.394829814,7.323308749
14944,Let's Play Garden,Wii,2010,Simulation,Deep Silver,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
8518,Let's Ride: Sunshine Stables,GBA,2005,Sports,DTP Entertainment,2.879736464,1.781124175,1.972332722,0.401761286,6.972508276
12008,Let's Ride! Dreamer,GBA,2005,Adventure,DTP Entertainment,2.004267726,1.087976995,1.469257848,0.491870419,5.108537207
11864,Let's Ride! Friends Forever,DS,2008,Adventure,THQ,2.340739963,1.434256499,3.192606542,0.471076004,7.475229935
10934,Let's Ride! Silver Buckle Stables,PS2,2006,Sports,THQ,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
14760,Let's Sing 2016,PS4,2015,Action,FuRyu Corporation,1.087976995,1.461004894,2.929490932,0.394829814,5.906868029
8061,Let's TAP,Wii,2008,Misc,Sega,2.592054391,2.186589283,0.394829814,1.087976995,6.261450483
15754,Let's Yoga!,DS,2007,Misc,Konami Digital Entertainment,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
11129,Lethal Enforcers,SNES,1993,Shooter,Konami Digital Entertainment,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
14478,Lethal Enforcers I & II,PS,1996,Shooter,Konami Digital Entertainment,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
7251,Lethal Skies Elite Pilot: Team SW,PS2,2001,Simulation,Sammy Corporation,2.792725087,2.474271356,2.44943909,1.493442103,9.222105742
8508,Lethal Skies II,PS2,2003,Simulation,Sammy Corporation,2.474271356,2.186589283,1.250163038,1.087976995,6.829149026
5098,Life is Strange,PS4,2016,Adventure,Square Enix,3.033887144,3.102880015,1.493442103,2.186589283,9.816798545
10049,Life is Strange,XOne,2016,Adventure,Square Enix,2.474271356,1.087976995,3.096921099,0.394829814,7.185399374
13564,Life is Strange,PC,2016,Adventure,Square Enix,0.394829814,1.493442103,2.74170141,0.394829814,4.956248564
12089,Lifeline,PS2,2003,Adventure,Sony Computer Entertainment,1.493442103,1.493442103,2.957775671,0.394829814,6.328272333
15834,LifeSigns: Surgical Unit,DS,2005,Simulation,JoWood Productions,0.394829814,0.394829814,2.20747993,0.422555701,3.66346124
1871,Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,3.828817018,3.485872267,4.201492304,2.879736464,14.39591805
6064,Lightning Returns: Final Fantasy XIII,X360,2013,Role-Playing,Square Enix,3.102880015,2.697414907,0.394829814,1.087976995,7.283101731
11007,Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,2001,Role-Playing,Gust,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
5027,Lilo & Stitch 2: H'c3'a4msterviel Havoc,GBA,2004,Action,Disney Interactive Studios,3.69066668,2.697414907,4.406271473,0.394829814,11.57377728
14983,Lilpri DS: Hime-Chen! Apple Pink,DS,2010,Adventure,Sega,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
11488,Line Rider 2: Unbound,DS,2008,Puzzle,Deep Silver,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
15080,Line Rider 2: Unbound,Wii,2008,Puzzle,Deep Silver,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
207,Link's Crossbow Training,Wii,2007,Shooter,Nintendo,6.118414916,5.165514438,3.762125644,4.223471211,19.26952621
6097,Links 2004,XB,2003,Sports,Microsoft Game Studios,3.439352252,2.186589283,5.493845906,0.394829814,11.26862269
13680,Lionel Trains: On Track,DS,2006,Action,DSI Games,1.781124175,1.120414204,3.556682059,0.977073446,7.555415786
2632,Lips,X360,2008,Misc,Microsoft Game Studios,2.879736464,4.420181505,2.573497409,2.697414907,12.94720655
13086,Lips: Deutsche Partyknaller,X360,2009,Misc,Microsoft Game Studios,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
9185,Lips: I Love The 80s,X360,2010,Misc,Microsoft Game Studios,3.285201572,2.879736464,2.692218357,1.087976995,10.08555267
3600,Lips: Number One Hits,X360,2009,Misc,Microsoft Game Studios,3.102880015,3.950177876,2.69726603,2.340739963,12.51390845
8033,Lips: Party Classics,X360,2010,Misc,Microsoft Game Studios,2.004267726,2.792725087,2.08142074,1.087976995,7.77367475
13631,Lise no Atelier: Ordre no Renkinjutsushi,DS,2007,Role-Playing,Gust,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
7978,Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,1.960983394,1.053319636,3.339268793,0.394829814,7.132372651
10499,Little Battlers eXperience W,3DS,2013,Role-Playing,Level 5,0.454334778,1.364384154,2.697414907,0.401761286,4.956248564
13571,Little Battlers eXperience W,PSV,2012,Role-Playing,Level 5,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
7483,Little Battlers eXperience: Baku Boost,3DS,2012,Action,Nintendo,2.18939519,1.396337762,3.439352252,0.544445373,7.612335237
9631,Little Battlers eXperience: Wars,3DS,2013,Strategy,Level 5,1.123291024,0.970141974,2.959779171,0.394829814,5.666505858
14717,Little Bears,DS,2009,Simulation,RTL,1.493442103,0.547322194,1.987500425,0.408692758,4.258174163
13047,Little Busters! Converted Edition,PS2,2009,Adventure,Prototype,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
13668,Little Busters! Converted Edition,PSP,2010,Adventure,Prototype,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
14860,Little Busters! Converted Edition,PSV,2012,Action,Prototype,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
5493,Little Deviants,PSV,2011,Platform,Sony Computer Entertainment,3.102880015,2.959779171,3.885977406,2.004267726,11.90438986
5774,Little King's Story,Wii,2009,Strategy,Rising Star Games,3.102880015,2.792725087,1.087976995,1.087976995,8.071559091
10586,Little League World Series Baseball 2008,Wii,2008,Sports,Activision,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
12544,Little League World Series Baseball 2008,DS,2008,Sports,Activision,2.186589283,0.929209814,2.044206162,0.595842497,5.790349228
8571,Little League World Series Baseball 2009,Wii,2009,Sports,Activision,3.102880015,1.489387452,5.358936828,0.394829814,10.21582719
9324,Little League World Series Baseball 2009,DS,2009,Sports,Activision,2.959779171,1.200058374,3.299417375,0.394829814,7.825564379
10708,Little League World Series Baseball 2010,X360,2010,Sports,Activision,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
11547,Little League World Series Baseball 2010,PS3,2010,Sports,Activision,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
11138,Little League World Series Baseball: Double Play,Wii,2010,Sports,Activision,2.474271356,1.473283477,3.07044578,0.394829814,7.419877015
11433,Little League World Series Baseball: Double Play,DS,2010,Sports,Activision,2.474271356,1.473283477,3.07044578,0.394829814,7.419877015
13944,Little Red Riding Hood's Zombie BBQ,DS,2008,Shooter,Destineer,1.493442103,0.547322194,1.987500425,0.408692758,4.258174163
149,LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment,6.029619417,5.717839793,3.228043158,4.894639484,19.87014185
593,LittleBigPlanet,PSP,2009,Platform,Sony Computer Entertainment,4.553712897,5.21511138,0.394829814,4.628936319,14.79259041
388,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,5.598836501,5.067658648,2.186589283,4.244977416,17.09806185
931,LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment,4.553712897,4.916618391,0.394829814,3.762125644,13.62728675
2760,LittleBigPlanet 3,PS3,2014,Platform,Sony Computer Entertainment,3.390562088,4.15602993,0.394829814,2.792725087,10.73414692
2321,LittleBigPlanet Karting,PS3,2012,Action,Sony Computer Entertainment,4.132499432,3.860565717,0.394829814,3.102880015,11.49077498
1298,LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,4.083709268,4.671495933,1.087976995,3.891337375,13.73451957
4761,Littlest Pet Shop,Wii,2008,Simulation,Electronic Arts,3.921190339,1.781124175,3.008701696,1.493442103,10.00358725
15426,Littlest Pet Shop,PC,2008,Simulation,Electronic Arts,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,2010,Simulation,Electronic Arts,4.306852819,2.899716156,4.093812691,1.493442103,12.68179913
6286,Littlest Pet Shop: Beach Friends,DS,2009,Simulation,Electronic Arts,3.613705639,1.530434838,2.973859668,1.087976995,9.251484295
5679,Littlest Pet Shop: City Friends,DS,2009,Simulation,Electronic Arts,3.762125644,1.789948262,2.676342055,1.087976995,9.166778906
6736,Littlest Pet Shop: Country Friends,DS,2009,Simulation,Electronic Arts,3.53032403,1.502072565,2.746128225,1.087976995,8.867200962
6455,Littlest Pet Shop: Friends,Wii,2009,Simulation,Electronic Arts,3.485872267,1.087976995,3.08277471,1.087976995,8.733695578
